"","Y_1996","Y_1998","Y_2000","Y_2002","Y_2003","Y_2004","Y_2005","Y_2006","Y_2007","Y_2008","Y_2009","Y_2010","Y_2011","Y_2012","Y_2013","Y_2014","Y_2015","Y_2016","Y_2017","Y_2018","Y_2019","Y_2020","Y_2021","country","code"
"146","-0.63920867443084717","-0.59558564424514771","-0.56730049848556519","-0.46356141567230225","-0.58884292840957642","-0.95311921834945679","-0.74221289157867432","-0.69294309616088867","-0.791534423828125","-0.81800764799118042","-0.7044905424118042","-0.69568270444869995","-0.78744035959243774","-0.81464290618896484","-0.6889074444770813","-0.58859050273895264","-0.57667005062103271","-0.7952873706817627","-0.74627929925918579","-0.66183334589004517","-0.66665035486221313","-0.57275527715682983","-0.53073513507843018","Nepal","NPL"
"147",NA,NA,NA,NA,NA,NA,NA,NA,"-0.35663846135139465","-0.3282928466796875","-0.39973455667495728","9.9771171808242798E-3","-4.7846242785453796E-2","-2.455112524330616E-2","-0.64980602264404297","-0.47850200533866882","-0.53012543916702271","-0.43436247110366821","-0.47781643271446228","-0.55837410688400269","-0.4533868134021759","-0.46743547916412354","-0.42882385849952698","Nauru","NRU"
"148","2.1102457046508789","2.1484529972076416","2.1819603443145752","2.2625732421875","2.2846252918243408","2.3521380424499512","2.1913142204284668","2.3225510120391846","2.3176839351654053","2.29752516746521","2.3803186416625977","2.3294034004211426","2.2908675670623779","2.3078877925872803","2.3340914249420166","2.2496402263641357","2.2740094661712646","2.2789535522460938","2.2370467185974121","2.1708154678344727","2.1671304702758789","2.1482174396514893","2.2016952037811279","New Zealand","NZL"
"149","0.41464215517044067","0.72472727298736572","0.76603084802627563","0.90363967418670654","0.56088447570800781","0.65753853321075439","0.38773900270462036","0.34593850374221802","0.34513330459594727","0.50684452056884766","0.32737341523170471","0.31951016187667847","0.13220188021659851","0.17508293688297272","0.15266977250576019","0.30476522445678711","0.26455959677696228","0.33361336588859558","0.24298852682113647","0.241789311170578","0.44843846559524536","0.22725978493690491","8.6335800588130951E-2","Oman","OMN"
"150","-1.2200304269790649","-1.0809152126312256","-0.8949095606803894","-0.9559859037399292","-0.80445718765258789","-1.1788120269775391","-1.0620455741882324","-0.81834429502487183","-0.81887334585189819","-0.89914917945861816","-1.0756257772445679","-1.0896106958389282","-1.0833920240402222","-1.0687922239303589","-0.96264207363128662","-0.83896523714065552","-0.80642586946487427","-0.87238627672195435","-0.77730852365493774","-0.77716660499572754","-0.85709273815155029","-0.83287328481674194","-0.78567665815353394","Pakistan","PAK"
"151","-0.20110565423965454","-0.13986547291278839","-0.31952804327011108","-0.33523082733154297","-0.39556536078453064","-0.30081167817115784","-0.39057835936546326","-0.36358454823493958","-0.33988562226295471","-0.10128635913133621","-0.32710382342338562","-0.35815343260765076","-0.35433280467987061","-0.39511966705322266","-0.38092094659805298","-0.36968109011650085","-0.40997910499572754","-0.55129039287567139","-0.59101194143295288","-0.58835470676422119","-0.62311828136444092","-0.56273394823074341","-0.57050985097885132","Panama","PAN"
"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.3282928466796875","-0.39973455667495728","-0.50252610445022583","-0.53644013404846191","-0.43381792306900024","-0.64980602264404297","-0.47850200533866882","-0.53012543916702271","-0.43436247110366821","-0.47781643271446228","-0.55837410688400269","-0.4533868134021759","-0.46743547916412354","-0.42882385849952698","Palau","PLW"
"153","-0.39888554811477661","-0.43316352367401123","-0.40404617786407471","-0.30640473961830139","-0.15485453605651855","-0.42998692393302917","-0.36737105250358582","-0.22156214714050293","-0.27255615592002869","-0.20687434077262878","-0.3325398862361908","-0.25388741493225098","-0.24396772682666779","-0.40406963229179382","-0.46063831448554993","-0.59958934783935547","-0.58063024282455444","-0.407064288854599","-0.53969204425811768","-0.57646769285202026","-0.48867964744567871","-0.50328648090362549","-0.63322556018829346","Peru","PER"
"154","-0.35887184739112854","-0.38195013999938965","-0.52759367227554321","-0.53853189945220947","-0.6353716254234314","-0.70770245790481567","-0.66284358501434326","-0.8894268274307251","-0.77800518274307251","-0.77809512615203857","-0.78673923015594482","-0.78112399578094482","-0.68503481149673462","-0.57389545440673828","-0.3799043595790863","-0.43945306539535522","-0.45691403746604919","-0.49613511562347412","-0.4844001829624176","-0.55419111251831055","-0.58515471220016479","-0.48871129751205444","-0.50851976871490479","Philippines","PHL"
"155","-0.43346723914146423","-0.69887769222259521","-0.78650087118148804","-0.94774806499481201","-0.81344783306121826","-0.99590343236923218","-1.1510233879089355","-1.139937162399292","-1.1183416843414307","-1.1764702796936035","-1.2425659894943237","-1.0393790006637573","-1.0335747003555298","-0.93810391426086426","-0.95914685726165771","-0.90991318225860596","-0.92755001783370972","-0.92496705055236816","-0.89459258317947388","-0.85674548149108887","-0.99150079488754272","-0.58090251684188843","-0.75558263063430786","Papua New Guinea","PNG"
